no,website,http_version,status,remote_ip,remote_port,time_appconnect,time_connect,time_namelookup,time_pretransfer,time_redirect,time_starttransfer,time_total
8394,https://www.google.hn,2,ok,172.217.23.99,443,0.029467,0.011578,0.010131,0.029574,0.0,0.070676,0.071017
8400,https://www.google.com.om,2,ok,172.217.18.99,443,0.030871,0.013216,0.011776,0.030963,0.0,0.072922,0.073903
8414,https://www.google.com.pr,2,ok,216.58.212.131,443,0.061229,0.043515,0.042272000000000004,0.061339,0.0,0.101742,0.102258
8434,https://www.google.cd,2,ok,172.217.16.163,443,0.030829000000000002,0.011921,0.010886,0.030992000000000002,0.0,0.073616,0.073893
8480,https://www.cookieconsent.com,2,ok,104.24.109.21,443,0.040624,0.014450999999999999,0.005783,0.040729,0.0,0.059172,0.06055599999999999
8490,https://www.google.com.ni,2,ok,216.58.207.67,443,0.19914500000000002,0.178627,0.177393,0.19929000000000002,0.0,0.237827,0.23825900000000003
8525,https://www.icook.tw,2,ok,104.17.46.56,443,0.022412,0.008059,0.007312999999999999,0.022534000000000002,0.0,0.171722,0.171768
8569,https://www.jewishvirtuallibrary.org,2,ok,104.18.36.54,443,0.072403,0.047061,0.03855,0.072492,0.0,0.093614,0.09419
8581,https://www.woyaowz.cn,2,ok,104.18.46.3,443,0.064898,0.033075,0.024559,0.06500700000000001,0.0,0.237046,0.23717800000000003
8591,https://www.ionicframework.com,2,ok,172.67.69.29,443,0.049138999999999995,0.029112,0.020738,0.049244,0.0,0.080262,0.080321
8594,https://www.fee.org,2,ok,104.26.11.62,443,0.053103,0.039033,0.038103,0.053222000000000005,0.0,0.116177,0.116222
8611,https://www.zurb.com,2,ok,172.67.71.221,443,0.049608,0.020031,0.009349,0.049699,0.0,0.070989,0.071037
8645,https://www.google.ci,2,ok,216.58.212.163,443,0.033179,0.013419,0.012156,0.033315,0.0,0.07744,0.078065
8663,https://www.blogspot.gr,2,ok,172.217.22.41,443,0.049458999999999996,0.029786,0.029057999999999997,0.049594,0.0,0.6190260000000001,0.619136
8694,https://www.quantummetric.com,2,ok,172.67.20.158,443,0.044456999999999997,0.008556,0.0056549999999999994,0.044555000000000004,0.0,0.9067850000000001,0.907165
8705,https://www.weiqingbao.cc,2,ok,104.28.11.209,443,0.758469,0.7362989999999999,0.727318,0.758594,0.0,1.419656,1.428108
8721,https://www.google.com.et,2,ok,172.217.21.195,443,0.253886,0.231244,0.228167,0.25401799999999997,0.0,0.293128,0.293817
8722,https://www.vivo.sx,2,ok,104.28.11.204,443,0.06249400000000001,0.038779,0.0299,0.062592,0.0,0.110849,0.11096500000000001
8745,https://www.faucetpay.io,2,ok,172.64.107.24,443,0.263678,0.239796,0.238496,0.263807,0.0,0.305779,0.30591999999999997
8753,https://www.newsbeast.gr,2,ok,104.26.1.146,443,0.019242,0.006642,0.00595,0.019333000000000003,0.0,0.260206,0.304237
8780,https://www.privacypolicygenerator.info,2,ok,104.18.55.150,443,0.068628,0.046305,0.037103,0.068727,0.0,0.089104,0.101016
8810,https://www.accountkit.com,0,error,157.240.9.18,443,0.0,0.03968,0.012462,0.0,0.0,0.0,0.078039
8832,https://www.google.mu,2,ok,172.217.22.35,443,0.033020999999999995,0.014100999999999999,0.012775,0.033128,0.0,0.075632,0.075935
8876,https://www.google.mn,2,ok,172.217.16.195,443,0.029668,0.012123,0.010624,0.029804,0.0,0.06964,0.069819
8878,https://www.backblaze.com,2,ok,172.67.1.156,443,0.033012,0.017384,0.016394,0.033123,0.0,1.25242,1.252629
8890,https://www.123milhas.com,2,ok,172.67.193.101,443,0.037610000000000005,0.014668,0.006013,0.037756,0.0,0.472178,0.47241000000000005
8916,https://www.privacypolicyonline.com,2,ok,104.27.165.62,443,0.046067000000000004,0.023549,0.014939,0.046159,0.0,0.188113,0.188279
8937,https://www.carsforsale.com,2,ok,104.18.10.104,443,0.041425,0.011781,0.011019,0.04155,0.0,0.06852000000000001,0.06877
8949,https://www.phillymag.com,2,ok,104.18.2.164,443,0.305662,0.27647,0.275188,0.30588899999999997,0.0,1.081061,1.087309
8960,https://www.gradeup.co,2,ok,104.17.13.38,443,0.033181,0.01625,0.015022999999999998,0.033282,0.0,0.06866799999999999,0.06872
8975,https://www.lectortmo.com,2,ok,104.26.15.85,443,0.022716,0.006586,0.0055060000000000005,0.022812,0.0,0.032909,0.032974
8997,https://www.blogblog.com,2,ok,172.217.22.41,443,0.034308,0.013512,0.012317,0.034447000000000005,0.0,0.208033,0.20813600000000002
9013,https://www.tailorbrands.com,2,ok,104.19.175.21,443,0.026174,0.007136,0.005911,0.026307,0.0,0.082215,0.08477799999999999
9015,https://www.top.gg,2,ok,104.16.173.56,443,0.030602999999999998,0.008281,0.007203,0.030688999999999998,0.0,0.047381,0.047431
9021,https://www.shiftdelete.net,2,ok,104.26.14.229,443,0.027478,0.008088,0.0070420000000000005,0.027729000000000004,0.0,0.162455,0.218452
9033,https://www.vdo.ai,2,ok,104.18.42.6,443,0.047724,0.027451999999999997,0.018591999999999997,0.047824,0.0,0.266733,0.365444
9056,https://www.buymeacoffee.com,2,ok,172.67.70.99,443,0.034694,0.014187,0.0057469999999999995,0.034878,0.0,0.580956,0.8312229999999999
9060,https://www.blogspot.com.ar,2,ok,172.217.22.41,443,0.037068000000000004,0.019638,0.018407,0.037196,0.0,0.699947,0.700088
9079,https://www.termly.io,2,ok,104.19.255.88,443,0.026524000000000002,0.006668,0.005716,0.02663,0.0,0.32356599999999996,0.323662
9084,https://www.google.com.pa,2,ok,216.58.210.3,443,0.031881,0.013744999999999999,0.010601000000000001,0.031968,0.0,0.074568,0.075012
9088,https://www.mb.com.ph,2,ok,141.193.213.21,443,0.033932,0.018884,0.016649,0.034054,0.0,0.32913200000000004,0.329187
9094,https://www.nation.co.ke,2,ok,104.17.67.240,443,0.026927,0.008732,0.007678,0.027058,0.0,0.042658,0.042703
9096,https://www.typing.com,2,ok,104.19.183.44,443,0.024138,0.007128,0.006174,0.024250999999999998,0.0,0.044414999999999996,0.045308
9104,https://www.blogspot.pt,2,ok,172.217.22.41,443,0.0327,0.014094999999999998,0.013413999999999999,0.032832,0.0,0.695403,0.695529
9118,https://www.google.com.af,2,ok,172.217.22.99,443,0.035703,0.012194,0.010519,0.035805000000000003,0.0,0.075831,0.076784
9125,https://www.sixflags.com,2,ok,104.17.135.249,443,0.04506,0.008865000000000001,0.007448000000000001,0.045139,0.0,0.18934,0.24179
9130,https://www.googlesource.com,2,ok,64.233.184.82,443,0.032436,0.014381,0.010448,0.03253,0.0,0.14188199999999998,0.14369400000000002
9132,https://www.rawpixel.com,2,ok,172.67.218.10,443,0.038024,0.016174,0.007167,0.038213,0.0,1.7682189999999998,1.768446
9160,https://www.google.as,2,ok,172.217.18.163,443,0.030095,0.011755,0.010217,0.030185000000000003,0.0,0.068424,0.068954
9191,https://www.google.is,2,ok,172.217.21.227,443,0.089421,0.06854500000000001,0.066663,0.08953,0.0,0.130183,0.13050699999999998
9201,https://www.google.md,2,ok,216.58.212.163,443,0.039606,0.016786000000000002,0.015525,0.03984,0.0,0.079706,0.080077
9263,https://www.google.ht,2,ok,142.250.74.195,443,0.033022,0.011699,0.010425,0.033103,0.0,0.07419500000000001,0.074492
9281,https://www.fragrantica.ru,2,ok,104.16.141.242,443,0.026501999999999998,0.006718000000000001,0.005683,0.026602999999999998,0.0,0.691787,0.691874
9283,https://www.hotair.com,2,ok,104.18.29.49,443,0.036064,0.014778,0.013666,0.036187000000000004,0.0,0.44416300000000003,0.444267
9315,https://www.gizmochina.com,2,ok,104.26.15.207,443,0.034982,0.015081,0.013927000000000002,0.035105000000000004,0.0,0.344981,0.429663
9335,https://www.defimedia.info,2,ok,104.22.37.148,443,0.05614500000000001,0.007987000000000001,0.0070019999999999995,0.05624199999999999,0.0,0.071463,0.071506
9406,https://www.thimpress.com,2,ok,104.26.5.142,443,0.027114999999999997,0.007289,0.006205,0.027235000000000002,0.0,1.6549580000000002,1.655056
9412,https://www.google.com.mt,2,ok,172.217.18.99,443,0.042549000000000003,0.024891999999999997,0.023288999999999997,0.042649,0.0,0.08269299999999999,0.083093
9428,https://www.escapistmagazine.com,2,ok,104.20.57.160,443,0.029863,0.016082,0.015263999999999998,0.029977999999999998,0.0,0.04448,0.044531
9451,https://www.bookshop.org,2,ok,172.67.11.228,443,0.024303,0.007873999999999999,0.006422,0.024442,0.0,0.037565,0.037611
9462,https://www.greatergood.com,2,ok,104.18.28.61,443,0.023106,0.009099,0.008084000000000001,0.023231,0.0,0.06519900000000001,0.06525700000000001
9473,https://www.cimaclub.io,2,ok,172.67.204.65,443,0.072502,0.046154,0.037679000000000004,0.072613,0.0,0.167025,0.167138
9480,https://www.google.al,2,ok,216.58.207.67,443,0.029831,0.012395,0.010863,0.029919,0.0,0.072889,0.07318999999999999
9481,https://www.steamdb.info,2,ok,104.22.73.111,443,0.022261000000000003,0.007546,0.006333,0.022376,0.0,0.030539,0.030583
9499,https://www.instamojo.com,2,ok,104.20.94.103,443,0.034439,0.01892,0.017225999999999998,0.034547,0.0,0.525782,0.865583
9519,https://www.gamefront.com,2,ok,104.25.20.97,443,0.064997,0.020855000000000002,0.005953,0.06513,0.0,3.046363,3.068597
9543,https://www.google.li,2,ok,216.58.212.131,443,0.040482,0.019491,0.017144,0.04057,0.0,0.082352,0.082747
9581,https://www.sefon.pro,2,ok,104.27.160.27,443,0.048498,0.016257,0.005406,0.048631,0.0,0.068175,0.068281
9600,https://www.internetlivestats.com,2,ok,170.249.202.148,443,0.342343,0.219264,0.11235,0.342449,0.0,0.467229,0.5720890000000001
9601,https://www.google.ad,2,ok,216.58.207.67,443,0.07661699999999999,0.057837,0.056517,0.076735,0.0,0.11673800000000001,0.117029
9656,https://www.tecnoblog.net,2,ok,172.67.70.69,443,0.046262,0.022803999999999998,0.013978999999999998,0.046424,0.0,0.228395,0.228452
9689,https://www.familydoctor.org,2,ok,104.26.5.45,443,0.032300999999999996,0.011038,0.009964,0.03258,0.0,0.8680389999999999,0.8681209999999999
9694,https://www.oceanwp.org,2,ok,172.67.184.56,443,0.037396,0.015674,0.005743,0.037535,0.0,0.344306,0.344359
9722,https://www.google.co.mz,2,ok,172.217.22.99,443,0.043297,0.015178,0.01335,0.043401999999999996,0.0,0.09022100000000001,0.090641
9726,https://www.staples.ca,2,ok,23.227.38.74,443,0.047231,0.030883999999999998,0.029775,0.047338,0.0,0.30791,0.33067199999999997
9738,https://www.google.co.bw,2,ok,172.217.23.131,443,0.033696,0.013880000000000002,0.010965,0.033824,0.0,0.076508,0.076791
9740,https://www.google.com.cy,2,ok,172.217.23.163,443,0.034035,0.015134,0.013661000000000001,0.034131,0.0,0.077775,0.078913
9743,https://www.publicintegrity.org,2,ok,104.20.254.153,443,0.025402,0.00865,0.0076170000000000005,0.025529,0.0,0.046117,0.046175
9746,https://www.tamildhool.net,2,ok,172.67.73.187,443,0.040248,0.017766999999999998,0.009219,0.040362,0.0,0.077138,0.144124
9788,https://www.google.co.ug,2,ok,172.217.18.163,443,0.06547599999999999,0.04251,0.037507,0.065703,0.0,0.11118499999999999,0.111775
9796,https://www.google.com.gh,2,ok,216.58.205.227,443,0.035457,0.012723,0.011119,0.035561,0.0,0.074904,0.075152
9800,https://www.applvn.com,2,ok,141.193.213.20,443,0.028306,0.012775,0.010665000000000001,0.028422000000000003,0.0,0.215635,0.21572
9813,https://www.iisd.org,2,ok,104.22.20.107,443,0.034532,0.008694,0.007849,0.034684,0.0,0.519121,0.666441
9820,https://www.specialized.com,2,ok,104.17.51.5,443,0.026244999999999997,0.009132,0.007913,0.026373,0.0,0.162916,0.162981
9840,https://www.ttshow.tw,2,ok,172.67.70.78,443,0.043175,0.014916,0.006271,0.043289,0.0,0.8666879999999999,1.378843
9845,https://www.google.la,2,ok,216.58.207.67,443,0.031043,0.012276,0.011385,0.031167,0.0,0.07921,0.079617
9852,https://www.google.mg,2,ok,172.217.18.3,443,0.043331,0.025318,0.023634,0.043468,0.0,0.082695,0.082955
9857,https://www.blogspot.ro,2,ok,172.217.22.41,443,0.036047,0.011153,0.010581,0.036236000000000004,0.0,0.6068819999999999,0.607014
9864,https://www.bostonmagazine.com,2,ok,104.18.2.164,443,0.278004,0.264223,0.26347,0.27810300000000004,0.0,1.14414,1.148168
9872,https://www.google.sn,2,ok,172.217.16.131,443,0.032742,0.013904,0.012198,0.032856,0.0,0.07292799999999999,0.073226
9887,https://www.google.bs,2,ok,172.217.16.195,443,0.029951,0.012003,0.01053,0.030039999999999997,0.0,0.07009800000000001,0.070605
9892,https://www.google.co.uz,2,ok,216.58.210.3,443,0.036019999999999996,0.017843,0.016237,0.036125,0.0,0.078609,0.079041
